ident,date,object_title,object_id,legacy_object_id,status,message,output__123702788__COL$A,output__123702788__COL$B,output__123702788__COL$C,output__123702788__COL$D,output__123702788__COL$E,output__123702788__COL$F,output__123702788__COL$G,output__123702788__COL$H,output__123702788__COL$I,output__123702788__id,output__123702788__row
009c25b2-e27e-ad86-9846-7181dc31ca11,2021-05-29T20:35:50.568172+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Джемпер+майка,3299.00,"gender:Женский|Размер:140|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Вискоза-91%, Полиамид-5%, Металл-4%",https://www.bebakids.ru/upload/iblock/m/5f6/186242_61_1.jpeg,1699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhempermayka-6.31224-mayoral-61%2F%3Fsize%3D140,Mayoral,4793,4793
009c25b2-6b17-ac75-a99a-ec872a5d8ab1,2021-05-29T20:35:50.490887+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Аксессуары/Галстуки",,Галстук-бант,599.00,gender:Женский|Размер:UNI|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/bb5/161667_61_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fgalstuk-bant-ssfsg-825-27905-330-silver-spoon-61%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Silver Spoon,4794,4794
009c25b2-8c6b-af3f-ae76-c87c1704c411,2021-05-29T20:35:50.385777+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,7699.00,"gender:Мужской|Размер:128|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-95%, Полиэстер-5%",https://www.bebakids.ru/upload/iblock/m/472/167935_46_1.jpeg,2399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-j681-jeckerson-46%2F%3Fsize%3D128,Jeckerson,4795,4795
009c25b2-e108-ae50-b6d3-b7c49f316c91,2021-05-29T20:35:50.310595+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Ботинки",,Ботинки,9599.00,gender:Женский|Размер:31|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Замша-100%,https://www.bebakids.ru/upload/iblock/m/6da/165597_44_1.jpeg,3899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbotinki-b1992ae2-sho.e.b.76-44%2F%3Fsize%3D31,Sho.e.b.76,4796,4796
009c25b2-6ab0-a8a0-98b3-443b5c903511,2021-05-29T20:35:50.239535+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,1899.00,"gender:Женский|Размер:98|Цвет:Оранжевый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/bef/185749_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-3.01264-mayoral-61%2F%3Fsize%3D98,Mayoral,4797,4797
009c25b2-1acd-a0ee-9655-0defce9e50a1,2021-05-29T20:35:50.155775+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,1799.00,"gender:Женский|Размер:98|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/022/185763_61_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-3.01852-mayoral-61%2F%3Fsize%3D98,Mayoral,4798,4798
009c25b2-2eba-a48e-a5cb-dd71990262a1,2021-05-29T20:35:50.095175+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,2599.00,"gender:Мужской|Размер:98|Цвет:Голубой|Пол:Мужской|Возраст:Детский|Материал:Хлопок-84%, Полиэстер-14%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/f8c/185873_61_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-3.26818-mayoral-61%2F%3Fsize%3D98,Mayoral,4799,4799
009c25b2-6df4-ad4d-89eb-0c88e8fa3381,2021-05-29T20:35:49.940216+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,2699.00,gender:Мужской|Размер:98|Цвет:Зеленый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/e86/185870_61_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-3.26415-mayoral-61%2F%3Fsize%3D98,Mayoral,4800,4800
009c25b2-15f6-a3a4-bc9e-33663e8200c1,2021-05-29T20:35:49.801610+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,2299.00,"gender:Мужской|Размер:80|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-71%, Полиэстер-22%, Вискоза-6%, Эластан-1%",https://www.bebakids.ru/upload/iblock/m/53d/185595_61_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-1.2885-mayoral-61%2F%3Fsize%3D80,Mayoral,4801,4801
009c25b2-faeb-af44-b071-f29a56a16741,2021-05-29T20:35:49.667729+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,2999.00,"gender:Женский|Размер:80|Цвет:Разноцветный|Пол:Женский|Возраст:Для малышей|Материал:Полиэстер-52%, Хлопок-45%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/a6e/185703_61_1.jpeg,1499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-1.92221-mayoral-61%2F%3Fsize%3D80,Mayoral,4802,4802
009c25b2-1ab0-a6b4-b8ed-3063001a7601,2021-05-29T20:35:49.526085+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,17399.00,gender:Женский|Размер:104|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/b97/181390_8398_1.jpeg,13999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-274058-poivre-blanc-8398%2F%3Fsize%3D104,Poivre Blanc,4803,4803
009c25b2-87ee-ada1-b897-776d9ab1c831,2021-05-29T20:35:49.422695+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Аксессуары/Головные уборы/Перчатки, варежки",,Варежки,3699.00,gender:Женский|Размер:21-22|Цвет:Розовый|Пол:Женский|Возраст:Для малышей|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/087/183958_8476_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fvarezhki-unigl1920ppcr-weedo-8476%2F%3Fsize%3D21-22,WeeDo,4804,4804
009c25b2-ff10-a4ff-8190-c4094ae03d71,2021-05-29T20:35:49.366696+00:00,Google Sheets → Adalo,123702788,,throttled,,Детские товары/Игрушки и игры,,Брюки,8799.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/067/180685_46_1.jpeg,3599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-sport-mt0126-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles,4805,4805
009c25b2-3463-a21c-a223-8d83392af981,2021-05-29T20:35:49.240693+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Жилеты",,Жилет,11399.00,"gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Лён-55%, Вискоза-45%",https://www.bebakids.ru/upload/iblock/m/53a/180736_46_1.jpeg,4599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhilet-mt0237-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles,4806,4806
009c25b2-85b0-a139-b14f-08c70c5a6ab1,2021-05-29T20:35:49.142322+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Лонгслив,3499.00,gender:Женский|Размер:134|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/d81/170657_46_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Flongsliv-g1902-gaialuna-46%2F%3Fsize%3D134,Gaialuna,4807,4807
009c25b2-8887-a287-9c5e-71c41042d271,2021-05-29T20:35:49.049140+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Лонгслив,2499.00,gender:Женский|Размер:76|Цвет:Красный|Пол:Женский|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/a87/170845_74_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Flongsliv-gn2187-gaialuna-74%2F%3Fsize%3D76,Gaialuna,4808,4808
009c25b2-8c46-ab22-bca8-9fa306b03cf1,2021-05-29T20:35:48.960226+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Куртка,14999.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/e7c/180765_46_1.jpeg,5999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-mt0128-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles,4809,4809
009c25b2-d668-a030-96d9-b3eefb603681,2021-05-29T20:35:48.848666+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,7299.00,"gender:Мужской|Размер:116|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-70%, Лён-30%",https://www.bebakids.ru/upload/iblock/m/e98/180658_510_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-mt0186-most-los-angeles-510%2F%3Fsize%3D116,Most Los Angeles,4810,4810
009c25b2-7639-a2b8-ba00-78b8d7544c51,2021-05-29T20:35:48.715509+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Толстовки",,Толстовка,7699.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/526/180688_46_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-mt0140-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles,4811,4811
009c25b2-9cba-a589-bcf1-b8b18b7d5191,2021-05-29T20:35:48.605383+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Свитшот,5499.00,gender:Мужской|Размер:116|Цвет:Зеленый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/05b/180763_1830_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-mt0147-most-los-angeles-1830%2F%3Fsize%3D116,Most Los Angeles,4812,4812
009c25b2-c9f8-a13a-b6fc-c88cd1739951,2021-05-29T20:35:48.463086+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Свитшот,6199.00,gender:Мужской|Размер:116|Цвет:Зеленый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/b89/180681_1830_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-mt0138-most-los-angeles-1830%2F%3Fsize%3D116,Most Los Angeles,4813,4813
009c25b2-7500-a438-b28d-4d7b5510aec1,2021-05-29T20:35:48.371800+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,8399.00,gender:Мужской|Размер:116|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Лён-100%,https://www.bebakids.ru/upload/iblock/m/724/180734_510_1.jpeg,3399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-mt0227-most-los-angeles-510%2F%3Fsize%3D116,Most Los Angeles,4814,4814
009c25b2-efdc-ac4d-ba54-98af11abe8c1,2021-05-29T20:35:48.278794+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Толстовки",,Толстовка,7699.00,gender:Мужской|Размер:116|Цвет:Коричневый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/c85/180696_2206_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-mt0148-most-los-angeles-2206%2F%3Fsize%3D116,Most Los Angeles,4815,4815
009c25b2-394f-a361-80a7-a1aceeaf1171,2021-05-29T20:35:48.189614+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Толстовки",,Толстовка,7999.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/c39/180689_46_1.jpeg,3299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-mt0146-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles,4816,4816
009c25b2-4fb8-a9fc-88b1-9f6a61b17911,2021-05-29T20:35:48.086084+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Свитшот,5499.00,gender:Мужской|Размер:116|Цвет:Зеленый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/db8/180731_52_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-mt0225-most-los-angeles-52%2F%3Fsize%3D116,Most Los Angeles,4817,4817
009c25b2-e8be-a697-b75f-4f0c9a0ae4c1,2021-05-29T20:35:47.996476+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,4999.00,gender:Мужской|Размер:128|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/78e/166706_7568_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-aw19kbd20001-vingino-7568%2F%3Fsize%3D128,Vingino,4818,4818
009c25b2-3cdf-af2a-a1e6-823d89541661,2021-05-29T20:35:47.924875+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Свитшот,6599.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/b09/180756_8373_1.jpeg,2699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-mt0177-most-los-angeles-8373%2F%3Fsize%3D116,Most Los Angeles,4819,4819
